seller,name,price,link
Teknosa,Samsung Galaxy S20FE 128GB Akıllı Telefon Lacivert,14499,https://www.teknosa.com/samsung-galaxy-s20fe-128gb-akilli-telefon-lacivert-p-125078075
Teknosa,"Xiaomi Redmi Note 11 6GB/128GB 6.53"" Grafit Gri Cep Telefonu",7499,https://www.teknosa.com/xiaomi-redmi-note-11-6gb128gb-653-grafit-gri-cep-telefonu-p-125078646
Teknosa,"Tecno Camon 18P 8GB/128GB 6.78"" Seramik Beyaz Akıllı Telefon",6149,https://www.teknosa.com/tecno-camon-18p-8gb128gb-678-seramik-beyaz-akilli-telefon-p-125078410
Teknosa,Xiaomi Redmi Note 11 Pro 5G 128 GB 6 GB RAM Gri Cep Telefonu (Xiaomi Türkiye Garantili),9999,https://www.teknosa.com/xiaomi-redmi-note-11-pro-5g-128-gb-6-gb-ram-gri-cep-telefonu-xiaomi-turkiye-garantili-p-780010138
Teknosa,Alcatel 1068D Beyaz Cep Telefonu,819,https://www.teknosa.com/alcatel-1068d-beyaz-cep-telefonu-p-145011610
Teknosa,Xiaomi Redmi Note 11 64 GB Mavi Cep Telefonu (Xiaomi Türkiye Garantili),6199,https://www.teknosa.com/xiaomi-redmi-note-11-64-gb-mavi-cep-telefonu-xiaomi-turkiye-garantili-p-780010130
Teknosa,"Tecno Camon 18P 8GB/128GB 6.78"" Gri Akıllı Telefon",7999,https://www.teknosa.com/tecno-camon-18p-8gb128gb-678-gri-akilli-telefon-p-125078411
Teknosa,Reeder P13 Blue Plus 2022 32 GB Mavi Cep Telefonu (Reeder Türkiye Garantili),2295,https://www.teknosa.com/reeder-p13-blue-plus-2022-32-gb-mavi-cep-telefonu-reeder-turkiye-garantili-p-780010038
Teknosa,Samsung Galaxy M33 SM-M336B 6 GB 128 GB Yeşil Cep Telefonu (Samsung Türkiye Garantili),8329,https://www.teknosa.com/samsung-galaxy-m33-smm336b-6-gb-128-gb-yesil-cep-telefonu-samsung-turkiye-garantili-p-780010160
Teknosa,"Xiaomi Redmi Note 11 6GB/128GB 6.53"" Gece Mavisi Cep Telefonu",6999,https://www.teknosa.com/xiaomi-redmi-note-11-6gb128gb-653-gece-mavisi-cep-telefonu-p-125078647
Teknosa,Samsung Galaxy S21 FE 5G 128GB Akıllı Telefon Gri (Samsung Türkiye Garantili),15999,https://www.teknosa.com/samsung-galaxy-s21-fe-5g-128gb-akilli-telefon-gri-samsung-turkiye-garantili-p-125078398
Teknosa,General Mobile GM 21 Yeni Sürüm Tek Lacivert 3+32 GB Akıllı Telefon,2899,https://www.teknosa.com/general-mobile-gm-21-yeni-surum-tek-lacivert-332-gb-akilli-telefon-p-125078639
Teknosa,Samsung Galaxy S22 8GB/128GB Pembe Altın Akıllı Telefon,19359,https://www.teknosa.com/samsung-galaxy-s22-8gb128gb-pembe-altin-akilli-telefon-p-125078434
Teknosa,Samsung Galaxy A73 5G 8GB/128GB Koyu Gri Cep Telefonu,14499,https://www.teknosa.com/samsung-galaxy-a73-5g-8gb128gb-koyu-gri-cep-telefonu-p-125078572
Teknosa,Samsung Galaxy A52 128 GB Akıllı Telefon Light Violet,9998,https://www.teknosa.com/samsung-galaxy-a52-128-gb-akilli-telefon-light-violet-p-125078038
Teknosa,Apple iPhone 14 Plus 512GB Mor Cep Telefonu MQ5E3TU/A,42899,https://www.teknosa.com/apple-iphone-14-plus-512gb-mor-cep-telefonu-mq5e3tua-p-125078755
Teknosa,Samsung Galaxy Z Flip3 5G 128 GB Bej Cep Telefonu (Samsung Türkiye Garantili),17979,https://www.teknosa.com/samsung-galaxy-z-flip3-5g-128-gb-bej-cep-telefonu-samsung-turkiye-garantili-p-125078163
Teknosa,"Xiaomi Redmi Note 11 Pro Plus 6GB/128GB 6.67"" Gri Cep Telefonu",12999,https://www.teknosa.com/xiaomi-redmi-note-11-pro-plus-6gb128gb-667-gri-cep-telefonu-p-125078576
Teknosa,Oppo A96 6GB 128GB Günbatımı Mavisi Cep Telefonu,8299,https://www.teknosa.com/oppo-a96-6gb-128gb-gunbatimi-mavisi-cep-telefonu-p-125078661
Teknosa,Samsung Galaxy Z Flip3 5G 128 GB Yeşil Cep Telefonu (Samsung Türkiye Garantili),18069,https://www.teknosa.com/samsung-galaxy-z-flip3-5g-128-gb-yesil-cep-telefonu-samsung-turkiye-garantili-p-125078164
Teknosa,General Mobile GM 21 Plus Yeni Sürüm Koyu Gri 4+64 GB Cep Telefonu,3499,https://www.teknosa.com/general-mobile-gm-21-plus-yeni-surum-koyu-gri-464-gb-cep-telefonu-p-125078641
Teknosa,"Xiaomi Redmi Note 11 Pro 8GB/128GB 6.67"" Beyaz Akıllı Telefon",9199,https://www.teknosa.com/xiaomi-redmi-note-11-pro-8gb128gb-667-beyaz-akilli-telefon-p-125078693
Teknosa,Samsung Galaxy S20 FE G780G 256 GB Lacivert Cep Telefonu (Samsung Türkiye Garantili),12729,https://www.teknosa.com/samsung-galaxy-s20-fe-g780g-256-gb-lacivert-cep-telefonu-samsung-turkiye-garantili-p-780010104
Teknosa,Samsung Galaxy S21 FE 5G 256 GB Gri Cep Telefonu (Samsung Türkiye Garantili),17749,https://www.teknosa.com/samsung-galaxy-s21-fe-5g-256-gb-gri-cep-telefonu-samsung-turkiye-garantili-p-780010107
Teknosa,Samsung Galaxy A23 6 GB 128 GB Açık Mavi Cep Telefonu,7299,https://www.teknosa.com/samsung-galaxy-a23-6-gb-128-gb-acik-mavi-cep-telefonu-p-125078810
Teknosa,Xiaomi Pocox4 Pro 5G   6GB/128 GB 6.67'' Siyah  Cep Telefon,10799,https://www.teknosa.com/xiaomi-pocox4-pro-5g-6gb128-gb-667-siyah-cep-telefon-p-125078563
Teknosa,Samsung Galaxy S20FE 128GB Akıllı Telefon Mint Yeşili (Samsung Türkiye Garantili),14499,https://www.teknosa.com/samsung-galaxy-s20fe-128gb-akilli-telefon-mint-yesili-samsung-turkiye-garantili-p-125078076
Teknosa,Reeder P13 Blue Max L 2022 64 GB Akıllı Telefon Yeşil (Reeder Türkiye Garantili),2699,https://www.teknosa.com/reeder-p13-blue-max-l-2022-64-gb-akilli-telefon-yesil-reeder-turkiye-garantili-p-125078344
Teknosa,Reeder P13 Blue Max L 2022 64 GB Akıllı Telefon Beyaz (Reeder Türkiye Garantili),2699,https://www.teknosa.com/reeder-p13-blue-max-l-2022-64-gb-akilli-telefon-beyaz-reeder-turkiye-garantili-p-125078343
Teknosa,Apple iPhone SE 128GB Gece Yarısı Cep Telefonu MMXJ3TU/A,19399,https://www.teknosa.com/apple-iphone-se-128gb-gece-yarisi-cep-telefonu-mmxj3tua-p-125078536
Teknosa,Samsung Galaxy M13 128 GB 4 GB RAM Yeşil Cep Telefonu (Samsung Türkiye Garantili),5759,https://www.teknosa.com/samsung-galaxy-m13-128-gb-4-gb-ram-yesil-cep-telefonu-samsung-turkiye-garantili-p-780010190
Teknosa,"Xiaomi Redmi Note 11 Pro 6GB/128GB 5G 6.67"" Gri  Akıllı Telefon",10499,https://www.teknosa.com/xiaomi-redmi-note-11-pro-6gb128gb-5g-667-gri-akilli-telefon-p-125078606
Teknosa,Huawei Nova Y70 4 GB 128 GB Kristal Mavi Cep Telefonu,5299,https://www.teknosa.com/huawei-nova-y70-4-gb-128-gb-kristal-mavi-cep-telefonu-p-125078685
Teknosa,Xiaomi Redmi 9C 32GB Gri Akıllı Telefon (Xiaomi Türkiye Garantili),3799,https://www.teknosa.com/xiaomi-redmi-9c-32gb-gri-akilli-telefon-xiaomi-turkiye-garantili-p-125077922
Teknosa,Samsung Galaxy M13 128 GB 4 GB RAM Bakır Cep Telefonu (Samsung Türkiye Garantili),5599,https://www.teknosa.com/samsung-galaxy-m13-128-gb-4-gb-ram-bakir-cep-telefonu-samsung-turkiye-garantili-p-780010158
Teknosa,Samsung Galaxy A12 A127F 64 GB Siyah Cep Telefonu (Samsung Türkiye Garantili),5095,https://www.teknosa.com/samsung-galaxy-a12-a127f-64-gb-siyah-cep-telefonu-samsung-turkiye-garantili-p-780010127
Teknosa,General Mobile GM 22 Plus 128 GB Siyah Cep Telefonu (General Mobile Garantili),5499,https://www.teknosa.com/general-mobile-gm-22-plus-128-gb-siyah-cep-telefonu-general-mobile-garantili-p-780010064
Teknosa,Tecno Spark 9 Pro 4/128GB Siyah Cep Telefonu,5189,https://www.teknosa.com/tecno-spark-9-pro-4128gb-siyah-cep-telefonu-p-125078815
Teknosa,Samsung Galaxy A13 4GB/128GB Beyaz Akıllı Telefon,6599,https://www.teknosa.com/samsung-galaxy-a13-4gb128gb-beyaz-akilli-telefon-p-125078622
Teknosa,"Xiaomi Redmi Note 10S 6GB/128GB 6.43"" Akıllı Telefon Mavi (Xiaomi Türkiye Garantili)",7499,https://www.teknosa.com/xiaomi-redmi-note-10s-6gb128gb-643-akilli-telefon-mavi-xiaomi-turkiye-garantili-p-125078187
Teknosa,Reeder P13 Blue Max L 2022 64 GB Akıllı Telefon Siyah (Reeder Türkiye Garantili),2699,https://www.teknosa.com/reeder-p13-blue-max-l-2022-64-gb-akilli-telefon-siyah-reeder-turkiye-garantili-p-125078342
Teknosa,Poco C40 64 GB Siyah Cep Telefonu (Poco Türkiye Garantili),4034,https://www.teknosa.com/poco-c40-64-gb-siyah-cep-telefonu-poco-turkiye-garantili-p-780010151
Teknosa,Huawei Nova 9 SE 8/128GB Mavi Akıllı Telefon,8299,https://www.teknosa.com/huawei-nova-9-se-8128gb-mavi-akilli-telefon-p-125078507
Teknosa,Tecno Spark 9 Pro 4/128GB Buz Beyazı Cep Telefonu,5189,https://www.teknosa.com/tecno-spark-9-pro-4128gb-buz-beyazi-cep-telefonu-p-125078816
Teknosa,Omix X600 6+6GB 128GB Grafit Nfc+Bt Cep Telefonu,6999,https://www.teknosa.com/omix-x600-66gb-128gb-grafit-nfcbt-cep-telefonu-p-125078655
Teknosa,Huawei Mate 50 Pro 256 GB Siyah Cep Telefonu,32999,https://www.teknosa.com/huawei-mate-50-pro-256-gb-siyah-cep-telefonu-p-125078840
Teknosa,Realme C11 2021 2GB / 32GB Akıllı Telefon Likya Mavisi (Realme Türkiye Garantili),3099,https://www.teknosa.com/realme-c11-2021-2gb-32gb-akilli-telefon-likya-mavisi-realme-turkiye-garantili-p-125078327
Teknosa,General Mobile GM 22 Plus 128 GB Mavi Cep Telefonu (General Mobile Garantili),5499,https://www.teknosa.com/general-mobile-gm-22-plus-128-gb-mavi-cep-telefonu-general-mobile-garantili-p-780010068
Teknosa,Huawei Nova Y90 6 GB 128 GB Gece Yarısı Siyahı Cep Telefonu,6999,https://www.teknosa.com/huawei-nova-y90-6-gb-128-gb-gece-yarisi-siyahi-cep-telefonu-p-125078681
Teknosa,Alcatel 2020X Gri Cep Telefonu,1199,https://www.teknosa.com/alcatel-2020x-gri-cep-telefonu-p-145011611
Teknosa,Huawei Nova 9 SE 8/128GB Siyah Akıllı Telefon,8299,https://www.teknosa.com/huawei-nova-9-se-8128gb-siyah-akilli-telefon-p-125078505
Teknosa,Xiaomi Redmi Note 11 64 GB Gri Cep Telefonu (Xiaomi Türkiye Garantili),6199,https://www.teknosa.com/xiaomi-redmi-note-11-64-gb-gri-cep-telefonu-xiaomi-turkiye-garantili-p-780010131
Teknosa,Huawei Nova Y70 4 GB 128 GB Gece Yarısı Siyahı Cep Telefonu,5299,https://www.teknosa.com/huawei-nova-y70-4-gb-128-gb-gece-yarisi-siyahi-cep-telefonu-p-125078684
Teknosa,Samsung A047F Galaxy A04S 64 GB Çift Hatlı Siyah Cep Telefonu (Samsung Türkiye Garantili),4659,https://www.teknosa.com/samsung-a047f-galaxy-a04s-64-gb-cift-hatli-siyah-cep-telefonu-samsung-turkiye-garantili-p-780010182
Teknosa,Poco X4 GT 256 GB Siyah Cep Telefonu (Poco Türkiye Garantili),13039,https://www.teknosa.com/poco-x4-gt-256-gb-siyah-cep-telefonu-poco-turkiye-garantili-p-780010180
Teknosa,Realme C25Y 4GB+128GB Akıllı Telefon Metal Grisi,4499,https://www.teknosa.com/realme-c25y-4gb128gb-akilli-telefon-metal-grisi-p-125078430
Teknosa,Vivo Y21 4/64GB Akıllı Telefon Metalik Mavi,4245,https://www.teknosa.com/vivo-y21-464gb-akilli-telefon-metalik-mavi-p-125078405
Teknosa,"Vivo Y35 6.58"" 8 GB 256 GB Altın Cep Telefonu",8999,https://www.teknosa.com/vivo-y35-658-8-gb-256-gb-altin-cep-telefonu-p-125078846
Teknosa,Vivo Y21 4/64GB Akıllı Telefon Pearl Beyaz,4245,https://www.teknosa.com/vivo-y21-464gb-akilli-telefon-pearl-beyaz-p-125078406
Teknosa,Realme C11 2021 2GB / 32GB Akıllı Telefon Ihlara Grisi (Realme Türkiye Garantili),3099,https://www.teknosa.com/realme-c11-2021-2gb-32gb-akilli-telefon-ihlara-grisi-realme-turkiye-garantili-p-125078328
Teknosa,Realme C25Y 4GB+128GB Akıllı Telefon Buzul Mavisi,4529,https://www.teknosa.com/realme-c25y-4gb128gb-akilli-telefon-buzul-mavisi-p-125078431
Teknosa,Samsung Galaxy M13 128 GB 4 GB RAM Mavi Cep Telefonu (Samsung Türkiye Garantili),5759,https://www.teknosa.com/samsung-galaxy-m13-128-gb-4-gb-ram-mavi-cep-telefonu-samsung-turkiye-garantili-p-780010168
Teknosa,Tecno Pova Neo 6GB/128GB Obsidyen Siyah Akıllı Telefon,4719,https://www.teknosa.com/tecno-pova-neo-6gb128gb-obsidyen-siyah-akilli-telefon-p-125078617
Teknosa,Huawei Nova 10 Pro 256 GB Gümüş Cep Telefonu (Huawei Türkiye Garantili),17999,https://www.teknosa.com/huawei-nova-10-pro-256-gb-gumus-cep-telefonu-huawei-turkiye-garantili-p-780010175
Teknosa,"Tecno Spark 8C 4GB/128GB 6.6"" Siyah Akıllı Telefon",4269,https://www.teknosa.com/tecno-spark-8c-4gb128gb-66-siyah-akilli-telefon-p-125078615
Teknosa,"Xiaomi Redmi Note10s 6GB/128GB 6.43"" Akıllı Telefon Gri (Xiaomi Türkiye Garantili)",7499,https://www.teknosa.com/xiaomi-redmi-note10s-6gb128gb-643-akilli-telefon-gri-xiaomi-turkiye-garantili-p-125078188
Teknosa,OMIX X600 6+ 6 128GB MAVİ NFC+BT AKILLI TELEFON,6999,https://www.teknosa.com/omix-x600-6-6-128gb-mavi-nfcbt-akilli-telefon-p-125078726
